"InphaseC4_001 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_001.tcf]","Time (h)","Q 2 [InphaseC4_001]","Q 3 [InphaseC4_001]","Q 4 [InphaseC4_001]","Q 5 [InphaseC4_001]","Q 6 [InphaseC4_001]","Q 7 [InphaseC4_001]","Q 1 [InphaseC4_001]","Q  8 [InphaseC4_001]"
          28,        0.225000,         -0.4717,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,         -0.9991,          0.0027
          29,        0.233333,         -0.4783,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.9962,         -0.0015
          30,        0.241667,         -0.4897,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0014,         -0.9922,         -0.0004
          31,        0.250000,         -0.4842,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,         -0.9885,          0.0015
          32,        0.258333,         -0.4868,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0004,         -0.9834,          0.0001
          33,        0.266667,         -0.5030,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0003,         -0.9818,         -0.0018
          34,        0.275000,         -0.5111,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,         -0.9789,          0.0024
          35,        0.283333,         -0.5055,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,         -0.9741,          0.0002
          36,        0.291667,         -0.5055,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0010,         -0.9705,         -0.0028
          37,        0.300000,         -0.5179,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,         -0.9674,          0.0002
          38,        0.308333,         -0.5285,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,         -0.9675,          0.0010
          39,        0.316667,         -0.5242,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0006,         -0.9627,         -0.0020
          40,        0.325000,         -0.5336,         -0.0001,          0.0000,          0.0000,          0.0000,         -0.0003,         -0.9602,          0.0004
          41,        0.333333,         -0.5497,         -0.0003,          0.0000,          0.0000,          0.0000,          0.0009,         -0.9593,          0.0017
          42,        0.341667,         -0.5625,         -0.0073,          0.0000,          0.0000,          0.0000,         -0.0006,         -0.9576,         -0.0009
          43,        0.350000,         -0.5709,         -0.0405,         -0.0000,          0.0000,          0.0000,         -0.0006,         -0.9568,         -0.0003
          44,        0.358333,         -0.5875,         -0.0740,         -0.0001,          0.0000,          0.0000,          0.0007,         -0.9562,          0.0017
          45,        0.366667,         -0.6100,         -0.1105,          0.0001,          0.0000,          0.0000,         -0.0005,         -0.9561,          0.0003
          46,        0.375000,         -0.6283,         -0.1509,         -0.0000,          0.0000,          0.0000,         -0.0005,         -0.9562,         -0.0024
          47,        0.383333,         -0.6474,         -0.1947,         -0.0001,          0.0000,          0.0000,          0.0006,         -0.9573,          0.0007
          48,        0.391667,         -0.6672,         -0.2399,          0.0000,          0.0000,          0.0000,          0.0003,         -0.9586,         -0.0002
          49,        0.400000,         -0.6901,         -0.2863,         -0.0520,          0.0000,          0.0000,         -0.0013,         -0.9602,         -0.0025
          50,        0.408333,         -0.7094,         -0.3329,         -0.0981,          0.0000,          0.0000,         -0.0000,         -0.9622,         -0.0008
          51,        0.416667,         -0.7294,         -0.3794,         -0.1291,          0.0000,          0.0000,          0.0003,         -0.9627,          0.0021
          52,        0.425000,         -0.7491,         -0.4247,         -0.1572,          0.0000,          0.0000,         -0.0003,         -0.9641,         -0.0022
          53,        0.433333,         -0.7695,         -0.4687,         -0.1841,          0.0000,          0.0000,         -0.0004,         -0.9675,         -0.0000
          54,        0.441667,         -0.7878,         -0.5109,         -0.2111,          0.0000,          0.0000,          0.0017,         -0.9694,          0.0023
          55,        0.450000,         -0.8056,         -0.5513,         -0.2363,          0.0000,          0.0000,         -0.0009,         -0.9710,          0.0009
          56,        0.458333,         -0.8216,         -0.5895,         -0.2594,          0.0000,          0.0000,         -0.0001,         -0.9729,         -0.0026
          57,        0.466667,         -0.8370,         -0.6252,         -0.2856,          0.0000,          0.0000,          0.0004,         -0.9752,          0.0019
          58,        0.475000,         -0.8520,         -0.6586,         -0.3050,          0.0000,          0.0000,          0.0010,         -0.9780,         -0.0010
          59,        0.483333,         -0.8647,         -0.6898,         -0.3305,          0.0000,          0.0000,         -0.0014,         -0.9793,         -0.0012
          60,        0.491667,         -0.8774,         -0.7188,         -0.3518,          0.0000,          0.0000,          0.0013,         -0.9810,         -0.0005
          61,        0.500000,         -0.8896,         -0.7453,         -0.3616,          0.0000,          0.0000,          0.0003,         -0.9828,          0.0020
          62,        0.508333,         -0.8998,         -0.7698,         -0.3829,          0.0000,          0.0000,          0.0003,         -0.9841,         -0.0023
          63,        0.516667,         -0.9094,         -0.7923,         -0.4015,          0.0000,          0.0000,         -0.0004,         -0.9858,          0.0009
          64,        0.525000,         -0.9194,         -0.8126,         -0.4052,          0.0000,          0.0000,          0.0013,         -0.9874,          0.0012
          65,        0.533333,         -0.9276,         -0.8314,         -0.4278,          0.0000,          0.0000,         -0.0008,         -0.9883,          0.0003
          66,        0.541667,         -0.9341,         -0.8483,         -0.4369,          0.0000,          0.0000,         -0.0002,         -0.9894,         -0.0010
          67,        0.550000,         -0.9409,         -0.8638,         -0.4473,          0.0000,          0.0000,          0.0004,         -0.9903,          0.0024
          68,        0.558333,         -0.9472,         -0.8777,         -0.4684,          0.0000,          0.0000,          0.0004,         -0.9914,         -0.0007
          69,        0.566667,         -0.9525,         -0.8903,         -0.4693,          0.0000,          0.0000,         -0.0009,         -0.9923,         -0.0010
          70,        0.575000,         -0.9578,         -0.9016,         -0.4699,          0.0000,          0.0000,          0.0003,         -0.9933,         -0.0009
          71,        0.583333,         -0.9624,         -0.9118,         -0.4889,          0.0000,          0.0000,          0.0001,         -0.9936,          0.0017
          72,        0.591667,         -0.9658,         -0.9209,         -0.4949,          0.0000,          0.0000,         -0.0006,         -0.9945,         -0.0012
          73,        0.600000,         -0.9692,         -0.9293,         -0.4977,          0.0000,          0.0000,         -0.0008,         -0.9949,         -0.0001
          74,        0.608333,         -0.9728,         -0.9367,         -0.5147,          0.0000,          0.0000,          0.0007,         -0.9954,          0.0019
          75,        0.616667,         -0.9759,         -0.9435,         -0.5099,          0.0000,          0.0000,         -0.0008,         -0.9961,         -0.0005
          76,        0.625000,         -0.9782,         -0.9493,         -0.5033,          0.0000,          0.0000,         -0.0003,         -0.9966,         -0.0001
          77,        0.633333,         -0.9800,         -0.9547,         -0.5315,          0.0000,          0.0000,          0.0001,         -0.9965,          0.0019
          78,        0.641667,         -0.9826,         -0.9596,         -0.5338,          0.0000,          0.0000,         -0.0001,         -0.9972,          0.0005
          79,        0.650000,         -0.9848,         -0.9638,         -0.5235,          0.0000,          0.0000,         -0.0013,         -0.9971,         -0.0017
          80,        0.658333,         -0.9860,         -0.9678,         -0.5353,          0.0000,          0.0000,          0.0006,         -0.9978,          0.0004
          81,        0.666667,         -0.9879,         -0.9712,         -0.5497,          0.0000,          0.0000,          0.0003,         -0.9981,         -0.0003
          82,        0.675000,         -0.9889,         -0.9742,         -0.5429,          0.0000,          0.0000,         -0.0012,         -0.9980,         -0.0009
          83,        0.683333,         -0.9904,         -0.9770,         -0.5425,          0.0000,          0.0000,          0.0002,         -0.9984,         -0.0001
          84,        0.691667,         -0.9915,         -0.9795,         -0.5605,          0.0000,          0.0000,          0.0001,         -0.9988,          0.0024
          85,        0.700000,         -0.9922,         -0.9816,         -0.5572,          0.0000,          0.0000,         -0.0007,         -0.9986,         -0.0014
          86,        0.708333,         -0.9933,         -0.9837,         -0.5499,          0.0000,          0.0000,         -0.0003,         -0.9990,          0.0005
          87,        0.716667,         -0.9934,         -0.9854,         -0.5685,          0.0000,          0.0000,          0.0012,         -0.9988,          0.0019
          88,        0.725000,         -0.9944,         -0.9871,         -0.5776,          0.0000,          0.0000,         -0.0002,         -0.9993,          0.0003
          89,        0.733333,         -0.9957,         -0.9883,         -0.5734,          0.0000,          0.0000,         -0.0002,         -0.9991,         -0.0015
          90,        0.741667,         -0.9950,         -0.9897,         -0.5704,          0.0000,          0.0000,          0.0003,         -0.9993,          0.0012
          91,        0.750000,         -0.9959,         -0.9907,         -0.5817,          0.0000,          0.0000,          0.0004,         -0.9994,         -0.0005
          92,        0.758333,         -0.9971,         -0.9917,         -0.5908,         -0.0041,          0.0000,         -0.0014,         -0.9995,         -0.0021
          93,        0.766667,         -0.9972,         -0.9926,         -0.5839,         -0.0129,          0.0000,          0.0006,         -0.9994,         -0.0006
          94,        0.775000,         -0.9970,         -0.9934,         -0.5926,         -0.0250,          0.0000,          0.0006,         -0.9994,          0.0016
          95,        0.783333,         -0.9974,         -0.9941,         -0.6040,         -0.0415,          0.0000,         -0.0000,         -0.9997,         -0.0024
          96,        0.791667,         -0.9980,         -0.9948,         -0.6162,         -0.0635,          0.0000,         -0.0001,         -0.9993,          0.0005
          97,        0.800000,         -0.9975,         -0.9954,         -0.6205,         -0.0901,          0.0000,          0.0013,         -0.9997,          0.0017
          98,        0.808333,         -0.9983,         -0.9958,         -0.6357,         -0.1196,         -0.0001,         -0.0006,         -0.9997,          0.0004
          99,        0.816667,         -0.9986,         -0.9962,         -0.6525,         -0.1542,         -0.0001,         -0.0001,         -0.9999,         -0.0009
         100,        0.825000,         -0.9991,         -0.9966,         -0.6673,         -0.1932,         -0.0001,          0.0005,         -0.9999,          0.0028
         101,        0.833333,         -0.9989,         -0.9970,         -0.6835,         -0.2335,          0.0002,          0.0005,         -0.9999,         -0.0004
         102,        0.841667,         -0.9991,         -0.9973,         -0.7010,         -0.2755,         -0.0122,         -0.0010,         -0.9999,         -0.0007
         103,        0.850000,         -0.9999,         -0.9978,         -0.7202,         -0.3189,         -0.0281,          0.0010,         -0.9999,          0.0000
         104,        0.858333,         -0.9990,         -0.9979,         -0.7381,         -0.3634,         -0.0338,          0.0000,         -0.9999,          0.0007
         105,        0.866667,         -0.9987,         -0.9981,         -0.7527,         -0.4071,         -0.0508,         -0.0004,         -0.9998,         -0.0023
         106,        0.875000,         -0.9996,         -0.9984,         -0.7708,         -0.4493,         -0.0734,         -0.0001,         -0.9999,          0.0005
         107,        0.883333,         -0.9999,         -0.9985,         -0.7904,         -0.4911,         -0.0395,          0.0009,         -0.9999,          0.0011
         108,        0.891667,         -1.0001,         -0.9987,         -0.8053,         -0.5312,         -0.0934,         -0.0010,         -1.0000,         -0.0003
         109,        0.900000,         -0.9995,         -0.9988,         -0.8200,         -0.5694,         -0.0909,         -0.0004,         -0.9998,         -0.0008
         110,        0.908333,         -0.9991,         -0.9989,         -0.8370,         -0.6052,         -0.0776,          0.0008,         -0.9999,          0.0022
         111,        0.916667,         -0.9998,         -0.9990,         -0.8491,         -0.6400,         -0.1284,         -0.0001,         -0.9999,         -0.0010
         112,        0.925000,         -0.9995,         -0.9991,         -0.8626,         -0.6719,         -0.1153,         -0.0007,         -1.0000,         -0.0011
         113,        0.933333,         -1.0001,         -0.9992,         -0.8749,         -0.7010,         -0.1219,          0.0010,         -1.0001,          0.0010
         114,        0.941667,         -0.9997,         -0.9994,         -0.8869,         -0.7287,         -0.1501,          0.0002,         -0.9998,          0.0005
         115,        0.950000,         -0.9996,         -0.9994,         -0.8983,         -0.7544,         -0.1636,         -0.0008,         -0.9999,         -0.0027
         116,        0.958333,         -1.0000,         -0.9995,         -0.9079,         -0.7778,         -0.1533,          0.0000,         -1.0001,         -0.0003
         117,        0.966667,         -0.9992,         -0.9995,         -0.9160,         -0.7992,         -0.1805,          0.0004,         -0.9997,          0.0008
         118,        0.975000,         -1.0001,         -0.9996,         -0.9249,         -0.8189,         -0.1990,         -0.0006,         -1.0002,         -0.0009
         119,        0.983333,         -0.9995,         -0.9996,         -0.9315,         -0.8370,         -0.1879,          0.0001,         -0.9999,          0.0003
         120,        0.991667,         -0.9998,         -0.9997,         -0.9389,         -0.8534,         -0.2127,          0.0008,         -1.0001,          0.0017
         121,        1.000000,         -1.0000,         -0.9997,         -0.9454,         -0.8680,         -0.2296,         -0.0001,         -1.0000,         -0.0010
         122,        1.008333,         -0.9990,         -0.9997,         -0.9512,         -0.8815,         -0.2225,         -0.0004,         -0.9996,         -0.0013
         123,        1.016667,         -0.9998,         -0.9997,         -0.9555,         -0.8934,         -0.2340,          0.0010,         -0.9999,          0.0018
         124,        1.025000,         -1.0003,         -0.9998,         -0.9601,         -0.9043,         -0.2600,         -0.0000,         -1.0001,         -0.0001
         125,        1.033333,         -0.9994,         -0.9998,         -0.9645,         -0.9145,         -0.2553,         -0.0009,         -0.9998,         -0.0016
         126,        1.041667,         -1.0001,         -0.9998,         -0.9670,         -0.9233,         -0.2618,          0.0002,         -0.9997,          0.0004
         127,        1.050000,         -0.9998,         -0.9999,         -0.9719,         -0.9311,         -0.2854,          0.0001,         -1.0001,          0.0007
         128,        1.058333,         -1.0000,         -0.9999,         -0.9742,         -0.9385,         -0.2885,         -0.0007,         -1.0002,         -0.0011
         129,        1.066667,         -0.9997,         -0.9999,         -0.9778,         -0.9448,         -0.2835,         -0.0006,         -1.0001,          0.0005
         130,        1.075000,         -0.9998,         -0.9999,         -0.9798,         -0.9506,         -0.3014,          0.0011,         -0.9999,          0.0015
         131,        1.083333,         -0.9999,         -0.9999,         -0.9808,         -0.9558,         -0.3212,         -0.0007,         -1.0000,         -0.0007
         132,        1.091667,         -0.9996,         -0.9999,         -0.9830,         -0.9605,         -0.3213,         -0.0003,         -1.0003,         -0.0006
         133,        1.100000,         -1.0001,         -0.9999,         -0.9861,         -0.9647,         -0.3231,          0.0005,         -1.0001,          0.0012
         134,        1.108333,         -0.9997,         -0.9999,         -0.9871,         -0.9686,         -0.3397,          0.0002,         -1.0001,         -0.0005
         135,        1.116667,         -1.0002,         -0.9999,         -0.9878,         -0.9719,         -0.3556,         -0.0008,         -1.0000,         -0.0015
         136,        1.125000,         -0.9998,         -0.9999,         -0.9897,         -0.9750,         -0.3531,          0.0005,         -1.0001,          0.0003
         137,        1.133333,         -1.0004,         -0.9999,         -0.9904,         -0.9775,         -0.3654,          0.0001,         -1.0000,         -0.0003
         138,        1.141667,         -0.9998,         -1.0000,         -0.9921,         -0.9800,         -0.3824,         -0.0007,         -1.0000,         -0.0027
         139,        1.150000,         -0.9998,         -1.0000,         -0.9927,         -0.9821,         -0.4041,         -0.0001,         -1.0000,          0.0013
         140,        1.158333,         -0.9998,         -1.0000,         -0.9932,         -0.9840,         -0.4151,          0.0005,         -1.0002,          0.0006
         141,        1.166667,         -0.9996,         -1.0000,         -0.9946,         -0.9858,         -0.4316,         -0.0012,         -0.9998,         -0.0004
         142,        1.175000,         -1.0007,         -1.0000,         -0.9946,         -0.9873,         -0.4593,         -0.0011,         -1.0000,         -0.0004
         143,        1.183333,         -1.0000,         -0.9999,         -0.9953,         -0.9886,         -0.4857,         -0.0694,         -1.0001,          0.0008
         144,        1.191667,         -1.0003,         -1.0000,         -0.9958,         -0.9899,         -0.5100,         -0.1051,         -1.0001,         -0.0744
         145,        1.200000,         -1.0001,         -1.0000,         -0.9961,         -0.9910,         -0.5365,         -0.1478,         -0.9998,         -0.0833
         146,        1.208333,         -1.0005,         -0.9999,         -0.9964,         -0.9920,         -0.5641,         -0.1873,         -1.0003,         -0.1518
         147,        1.216667,         -0.9998,         -1.0000,         -0.9965,         -0.9929,         -0.5929,         -0.2547,         -0.9995,         -0.2225
         148,        1.225000,         -1.0000,         -1.0000,         -0.9975,         -0.9936,         -0.6194,         -0.2839,         -1.0001,         -0.2904
         149,        1.233333,         -0.9995,         -1.0000,         -0.9977,         -0.9943,         -0.6462,         -0.3395,         -1.0002,         -0.2943
         150,        1.241667,         -1.0001,         -1.0000,         -0.9979,         -0.9949,         -0.6744,         -0.3854,         -1.0001,         -0.3600
         151,        1.250000,         -1.0002,         -1.0000,         -0.9985,         -0.9954,         -0.6991,         -0.4348,         -0.9997,         -0.3947
         152,        1.258333,         -1.0002,         -1.0000,         -0.9979,         -0.9959,         -0.7238,         -0.4690,         -1.0000,         -0.4220
         153,        1.266667,         -1.0003,         -1.0000,         -0.9979,         -0.9963,         -0.7460,         -0.5180,         -1.0000,         -0.4537
         154,        1.275000,         -1.0000,         -1.0000,         -0.9983,         -0.9968,         -0.7665,         -0.5557,         -1.0001,         -0.5060
         155,        1.283333,         -0.9992,         -1.0000,         -0.9987,         -0.9972,         -0.7880,         -0.5924,         -1.0000,         -0.5325
         156,        1.291667,         -1.0000,         -1.0000,         -0.9989,         -0.9974,         -0.8073,         -0.6261,         -1.0003,         -0.5658
         157,        1.300000,         -0.9995,         -1.0000,         -0.9989,         -0.9977,         -0.8245,         -0.6616,         -1.0001,         -0.6032
         158,        1.308333,         -1.0002,         -1.0000,         -0.9990,         -0.9980,         -0.8402,         -0.6911,         -1.0001,         -0.6348
         159,        1.316667,         -1.0005,         -1.0000,         -0.9989,         -0.9981,         -0.8552,         -0.7190,         -1.0000,         -0.6598
         160,        1.325000,         -1.0005,         -1.0000,         -0.9995,         -0.9984,         -0.8695,         -0.7457,         -0.9998,         -0.6902
         161,        1.333333,         -1.0000,         -1.0000,         -0.9998,         -0.9986,         -0.8820,         -0.7700,         -1.0001,         -0.7176
         162,        1.341667,         -0.9996,         -1.0000,         -0.9999,         -0.9986,         -0.8935,         -0.7915,         -0.9999,         -0.7386
         163,        1.350000,         -1.0007,         -1.0000,         -0.9995,         -0.9988,         -0.9038,         -0.8115,         -0.9997,         -0.7619
         164,        1.358333,         -0.9995,         -1.0000,         -0.9998,         -0.9990,         -0.9141,         -0.8307,         -0.9999,         -0.7841
         165,        1.366667,         -0.9997,         -1.0000,         -0.9992,         -0.9991,         -0.9233,         -0.8472,         -1.0002,         -0.8027
         166,        1.375000,         -1.0002,         -1.0000,         -1.0000,         -0.9993,         -0.9305,         -0.8622,         -1.0000,         -0.8191
         167,        1.383333,         -0.9997,         -1.0000,         -0.9998,         -0.9993,         -0.9372,         -0.8761,         -0.9999,         -0.8363
         168,        1.391667,         -0.9999,         -1.0000,         -0.9997,         -0.9994,         -0.9440,         -0.8885,         -0.9998,         -0.8519
         169,        1.400000,         -0.9995,         -1.0000,         -0.9992,         -0.9995,         -0.9500,         -0.8997,         -0.9998,         -0.8648
         170,        1.408333,         -1.0002,         -1.0000,         -0.9993,         -0.9995,         -0.9552,         -0.9103,         -0.9999,         -0.8779
         171,        1.416667,         -1.0002,         -1.0000,         -1.0003,         -0.9995,         -0.9595,         -0.9195,         -1.0000,         -0.8892
         172,        1.425000,         -0.9997,         -1.0000,         -0.9994,         -0.9995,         -0.9635,         -0.9277,         -0.9999,         -0.9001
         173,        1.433333,         -1.0003,         -1.0000,         -0.9996,         -0.9995,         -0.9680,         -0.9349,         -0.9999,         -0.9099
         174,        1.441667,         -1.0001,         -1.0000,         -0.9996,         -0.9996,         -0.9711,         -0.9418,         -1.0000,         -0.9177
         175,        1.450000,         -1.0000,         -1.0000,         -1.0000,         -0.9997,         -0.9743,         -0.9482,         -1.0001,         -0.9261
         176,        1.458333,         -1.0003,         -1.0000,         -1.0004,         -0.9998,         -0.9768,         -0.9533,         -1.0000,         -0.9337
         177,        1.466667,         -0.9997,         -1.0000,         -1.0001,         -0.9997,         -0.9797,         -0.9584,         -1.0001,         -0.9401
         178,        1.475000,         -1.0000,         -1.0000,         -1.0002,         -0.9998,         -0.9815,         -0.9625,         -0.9997,         -0.9459
         179,        1.483333,         -0.9999,         -1.0000,         -1.0004,         -0.9998,         -0.9833,         -0.9668,         -1.0002,         -0.9522
         180,        1.491667,         -0.9997,         -1.0000,         -1.0006,         -0.9999,         -0.9852,         -0.9699,         -1.0000,         -0.9562
         181,        1.500000,         -1.0001,         -1.0000,         -1.0001,         -0.9998,         -0.9874,         -0.9731,         -0.9998,         -0.9604
         182,        1.508333,         -0.9998,         -1.0001,         -1.0002,         -0.9999,         -0.9882,         -0.9761,         -1.0000,         -0.9637
         183,        1.516667,         -1.0000,         -1.0000,         -1.0000,         -0.9998,         -0.9891,         -0.9787,         -1.0000,         -0.9684
         184,        1.525000,         -1.0003,         -1.0000,         -0.9999,         -0.9999,         -0.9902,         -0.9809,         -1.0000,         -0.9716
         185,        1.533333,         -1.0001,         -1.0000,         -1.0002,         -0.9999,         -0.9912,         -0.9828,         -1.0001,         -0.9742
         186,        1.541667,         -0.9997,         -1.0000,         -0.9999,         -1.0000,         -0.9920,         -0.9849,         -0.9999,         -0.9774
         187,        1.550000,         -1.0002,         -1.0000,         -1.0003,         -0.9999,         -0.9939,         -0.9863,         -1.0000,         -0.9793
         188,        1.558333,         -1.0003,         -1.0000,         -1.0000,         -0.9999,         -0.9941,         -0.9876,         -1.0002,         -0.9816
         189,        1.566667,         -0.9995,         -1.0000,         -1.0005,         -1.0000,         -0.9954,         -0.9888,         -1.0001,         -0.9834
         190,        1.575000,         -1.0000,         -1.0000,         -1.0003,         -1.0000,         -0.9949,         -0.9903,         -0.9999,         -0.9847
         191,        1.583333,         -1.0000,         -1.0000,         -0.9998,         -0.9999,         -0.9958,         -0.9911,         -1.0000,         -0.9864
         192,        1.591667,         -1.0001,         -1.0000,         -0.9997,         -1.0001,         -0.9955,         -0.9923,         -1.0000,         -0.9883
         193,        1.600000,         -0.9997,         -1.0000,         -1.0006,         -1.0001,         -0.9966,         -0.9930,         -1.0000,         -0.9897
         194,        1.608333,         -1.0000,         -1.0000,         -1.0003,         -0.9999,         -0.9962,         -0.9938,         -0.9999,         -0.9903
         195,        1.616667,         -0.9997,         -1.0000,         -1.0003,         -0.9999,         -0.9972,         -0.9944,         -0.9998,         -0.9915
         196,        1.625000,         -1.0004,         -1.0000,         -1.0003,         -1.0000,         -0.9976,         -0.9950,         -1.0000,         -0.9923
         197,        1.633333,         -1.0002,         -1.0000,         -0.9994,         -0.9999,         -0.9980,         -0.9956,         -1.0001,         -0.9931
         198,        1.641667,         -1.0003,         -1.0000,         -1.0000,         -1.0000,         -0.9986,         -0.9960,         -1.0003,         -0.9943
         199,        1.650000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9982,         -0.9963,         -0.9998,         -0.9948
         200,        1.658333,         -1.0004,         -1.0000,         -1.0002,         -0.9999,         -0.9986,         -0.9969,         -1.0000,         -0.9950
         201,        1.666667,         -0.9998,         -1.0000,         -0.9996,         -1.0000,         -0.9984,         -0.9970,         -1.0000,         -0.9957
         202,        1.675000,         -1.0000,         -1.0000,         -1.0003,         -1.0000,         -0.9991,         -0.9975,         -0.9999,         -0.9962
         203,        1.683333,         -1.0002,         -1.0000,         -0.9994,         -1.0000,         -0.9994,         -0.9976,         -1.0000,         -0.9968
         204,        1.691667,         -1.0003,         -1.0000,         -0.9998,         -1.0000,         -0.9992,         -0.9982,         -1.0000,         -0.9968
         205,        1.700000,         -1.0002,         -1.0000,         -1.0003,         -1.0000,         -0.9989,         -0.9982,         -1.0001,         -0.9975
         206,        1.708333,         -1.0001,         -1.0000,         -0.9998,         -1.0000,         -0.9991,         -0.9983,         -1.0001,         -0.9980
         207,        1.716667,         -0.9998,         -1.0000,         -0.9998,         -1.0000,         -0.9995,         -0.9987,         -1.0001,         -0.9981
         208,        1.725000,         -1.0000,         -1.0000,         -1.0003,         -0.9999,         -1.0000,         -0.9986,         -0.9999,         -0.9982
         209,        1.733333,         -1.0005,         -1.0000,         -0.9995,         -1.0000,         -0.9989,         -0.9987,         -1.0001,         -0.9981
         210,        1.741667,         -1.0000,         -1.0000,         -1.0003,         -0.9999,         -0.9997,         -0.9990,         -1.0002,         -0.9987
         211,        1.750000,         -0.9994,         -1.0000,         -1.0004,         -1.0000,         -0.9996,         -0.9993,         -1.0000,         -0.9988
         212,        1.758333,         -1.0000,         -1.0000,         -1.0003,         -1.0000,         -0.9992,         -0.9991,         -1.0000,         -0.9992
         213,        1.766667,         -1.0003,         -1.0000,         -0.9990,         -0.9999,         -0.9993,         -0.9995,         -1.0000,         -0.9992
         214,        1.775000,         -0.9998,         -1.0000,         -1.0001,         -1.0000,         -0.9994,         -0.9993,         -1.0002,         -0.9991
         215,        1.783333,         -0.9997,         -1.0000,         -1.0004,         -1.0000,         -0.9992,         -0.9995,         -1.0001,         -0.9993
